λ,alta_E,bassa-esp_E,Raw_E
659.439,121.072,18.8963,30.9594
659.521,124.144,29.7775,47.9577
659.602,114.2,0.602114,58.2211
659.684,118.432,0.0,54.2605
659.766,114.024,0.358175,12.7155
659.848,107.697,23.1581,41.6144
659.929,104.659,0.0,14.8192
660.011,111.596,15.0901,26.3987
660.093,107.229,23.0196,40.5997
660.175,95.6611,6.23645,41.8663
660.256,101.141,0.0,53.0809
660.338,89.2689,32.2316,23.4592
660.42,112.771,1.22085,62.5265
660.502,119.361,0.0,41.5363
660.583,104.175,12.1756,17.0658
660.665,159.838,20.938,80.9209
660.747,85.2631,14.2771,12.6267
660.829,114.059,9.55679,23.1276
660.91,111.476,1.22146,51.4003
660.992,100.542,13.3542,53.5743
661.074,98.51,16.0135,31.608
661.156,111.813,11.4686,31.2577
661.237,91.3674,0.0,31.019
661.319,107.449,13.5816,52.8351
661.401,126.647,32.2338,19.3308
661.482,112.578,0.0,23.8302
661.564,128.195,13.9312,50.6436
661.646,104.41,9.79174,40.5114
661.728,106.056,21.7147,26.3202
661.809,116.761,32.4821,29.106
661.891,107.526,0.0,31.067
661.973,100.28,18.0073,34.7437
662.054,118.365,19.2688,35.3518
662.136,134.571,13.7843,14.6943
662.218,115.0,11.3125,41.5444
662.299,114.681,0.0,34.3992
662.381,129.351,3.19379,57.5339
662.463,128.173,4.64017,41.6103
662.545,148.76,18.6163,32.1602
662.626,128.733,5.42972,32.0672
662.708,101.849,0.0,46.6888
662.79,134.09,28.6379,22.132
662.871,129.633,7.97588,39.7938
662.953,114.225,11.3882,29.301
663.035,123.972,5.12235,4.36766
663.116,103.781,21.2547,24.3178
663.198,138.038,17.6528,27.7185
663.28,131.356,23.4545,24.0406
663.361,126.253,11.3172,13.4755
663.443,102.319,0.437578,22.0369
663.525,132.451,29.179,32.2353
663.607,128.878,11.634,42.861
663.688,135.285,15.8317,51.1795
663.77,140.353,20.5823,60.071
663.852,129.269,20.8078,30.9647
663.933,120.309,14.9236,34.8382
664.015,129.293,0.711624,26.8928
664.097,129.966,38.2134,50.23
664.178,130.587,29.2591,44.2972
664.26,125.923,17.8977,31.4417
664.342,138.85,29.9802,24.1617
664.423,135.276,40.2783,22.7717
664.505,138.701,9.58742,31.3853
664.587,146.706,46.8551,45.3981
664.668,138.198,25.3624,27.6053
664.75,150.403,18.4614,35.4414
664.831,169.296,26.4418,16.6514
664.913,195.994,31.7276,28.6031
664.995,225.547,43.958,39.5877
665.076,205.085,40.014,24.5872
665.158,234.599,51.3503,19.4223
665.24,256.088,64.4453,32.9917
665.321,231.979,50.452,0.0
665.403,266.738,31.39,43.0959
665.485,298.42,57.1921,27.8102
665.566,273.279,58.8396,14.6846
665.648,290.677,64.4233,19.2477
665.73,264.883,74.832,22.9451
665.811,258.416,66.7034,12.3824
665.893,311.097,26.37,35.0256
665.974,269.591,62.5389,28.4726
666.056,296.627,61.1216,26.5637
666.138,305.797,51.0815,25.6303
666.219,292.837,85.5204,21.9546
666.301,353.363,73.009,43.7047
666.383,365.976,77.2217,55.4988
666.464,367.835,71.9209,29.7776
666.546,379.678,51.9181,14.8607
666.627,411.829,75.5968,41.5502
666.709,382.536,86.8958,20.7217
666.791,426.502,96.8703,34.3778
666.872,479.004,104.501,48.1037
666.954,515.232,97.9251,57.5719
667.035,522.22,108.319,17.3193
667.117,548.552,136.645,37.6439
667.199,583.42,138.143,25.8172
667.28,564.068,126.105,21.7568
667.362,550.317,141.946,18.1093
667.443,549.411,123.489,27.0339
667.525,555.28,128.356,55.5672
667.607,583.254,132.611,69.6149
667.688,679.349,142.275,35.1837
667.77,759.158,164.832,31.981
667.851,869.24,180.709,15.633
667.933,1009.03,183.464,31.7268
668.015,1092.44,237.427,40.3121
668.096,1196.76,257.125,20.9384
668.178,1337.94,271.546,49.3365
668.259,1740.91,353.12,52.2692
668.341,2715.1,557.638,33.5852
668.423,4996.43,1028.16,23.6156
668.504,10220.0,2201.05,52.0862
668.586,16309.5,3988.59,40.4776
668.667,16305.9,5783.19,46.4659
668.749,16319.6,8082.35,0.889017
668.83,16333.3,9929.32,15.9447
668.912,16305.2,10366.0,52.8101
668.994,16292.5,10238.6,53.5012
669.075,16314.3,10048.6,33.5048
669.157,16293.9,8245.34,20.7344
669.238,16321.5,6260.59,54.6384
669.32,16314.9,4243.22,37.0934
669.401,16317.4,2420.69,33.3579
669.483,16315.6,1153.8,41.1171
669.564,16313.5,624.713,13.8931
669.646,16328.2,453.787,22.805
669.728,16321.0,317.532,29.3021
669.809,15321.1,299.433,50.6784
669.891,3838.79,246.272,43.7052
669.972,1072.92,271.865,31.7119
670.054,993.092,202.185,39.2697
670.135,959.293,204.4,21.8541
670.217,926.894,208.616,32.6001
670.298,868.642,213.932,27.3233
670.38,833.67,207.768,47.5103
670.461,795.512,203.404,51.1317
670.543,787.016,192.196,33.6241
670.625,738.95,159.618,37.4406
670.706,697.878,136.538,44.4286
670.788,673.378,123.174,33.8553
670.869,592.397,125.986,31.7906
670.951,535.819,120.392,29.2801
671.032,457.312,104.518,25.0468
671.114,420.951,80.2115,15.7191
671.195,374.391,101.037,55.7213
671.277,333.437,65.3317,27.6012
671.358,290.397,53.3462,26.0682
671.44,293.226,61.6899,31.0813
671.521,248.09,36.0151,36.7353
671.603,272.921,54.6547,20.334
671.684,260.819,59.4237,46.1884
671.766,252.903,44.4624,39.6374
671.847,243.152,32.5924,33.1635
671.929,241.596,52.9448,38.9802
672.01,212.392,33.8669,31.6209
672.092,198.038,34.7115,34.4706
672.173,222.443,44.5799,53.141
672.255,197.017,27.4211,38.6381
672.336,202.072,38.5655,33.3164
672.418,202.779,33.2808,42.4878
672.499,206.477,13.8841,28.7102
672.581,216.144,34.6135,55.853
672.662,209.939,14.8351,49.9214
672.744,199.398,36.3133,34.1921
672.825,196.618,35.6599,28.1351
672.907,225.078,31.7082,23.5537
672.988,189.963,42.2416,47.1481
673.07,197.835,37.596,62.9397
673.151,218.249,22.7676,36.6594
673.233,213.693,49.3549,58.59
673.314,176.759,43.5896,37.2212
673.396,187.268,44.3207,21.7886
673.477,188.457,36.054,27.8929
673.559,192.621,24.6984,39.9758
673.64,204.15,32.6169,57.2392
673.722,208.925,13.2648,26.5158
673.803,195.584,24.3499,37.4775
673.885,203.581,33.0582,26.6333
673.966,195.476,32.9562,23.1702
674.047,231.862,44.9608,30.6115
674.129,216.785,40.4383,28.3682
674.21,201.202,42.2555,31.6274
674.292,225.706,42.951,45.2085
674.373,221.996,64.666,28.9375
674.455,208.763,30.0384,26.6268
674.536,230.114,26.6524,15.2098
674.618,259.255,30.0828,29.332
674.699,228.652,49.3096,19.4819
674.781,232.222,49.3675,32.883
674.862,262.436,34.0428,30.6016
674.943,274.285,56.2669,32.62
675.025,284.831,38.0516,20.2291
675.106,277.91,57.571,27.2338
675.188,256.428,62.5549,15.0366
675.269,280.05,31.6781,25.8238
675.351,272.252,51.6724,30.5876
675.432,293.118,56.9672,37.5267
675.514,296.94,59.4761,24.146
675.595,326.995,51.6461,23.6177
675.676,364.799,61.7384,7.35406
675.758,359.214,74.6966,19.2457
675.839,342.101,43.9041,29.7124
675.921,335.067,71.6996,25.6814
676.002,296.346,36.4423,31.1976
676.084,274.806,38.3772,29.8644
676.165,303.36,45.1942,38.7574
676.246,259.962,56.3198,34.135
676.328,246.423,41.7318,24.1457
676.409,267.097,32.3129,48.9162
676.491,247.67,24.4789,30.0356
676.572,216.442,48.4811,45.2285
676.653,242.802,36.5025,26.2598
676.735,206.38,34.9954,35.7124
676.816,198.507,27.5689,35.7588
676.898,176.805,24.7309,28.8026
676.979,175.602,30.8999,31.6957
677.06,163.052,24.0072,35.8022
677.142,165.107,19.4941,25.8427
677.223,158.711,31.2483,21.3577
677.305,165.257,24.297,19.9851
677.386,208.381,28.5824,48.9093
677.467,182.646,46.6141,36.2821
677.549,195.077,40.2576,38.8819
677.63,172.576,12.5199,28.9418
677.712,157.91,19.5234,15.9149
677.793,171.349,32.0317,33.4496
677.874,172.227,35.8544,26.4092
677.956,167.475,37.9995,26.5721
678.037,202.232,34.0069,28.2874
678.119,206.251,27.3857,31.7604
678.2,184.598,34.1028,52.4332
678.281,223.919,12.9638,46.1517
678.363,193.535,13.1594,21.5025
678.444,171.838,49.4569,35.5768
678.525,189.729,24.3876,34.8998
678.607,210.059,42.0843,18.6386
678.688,169.719,0.929212,48.204
678.77,176.322,11.917,30.5037
678.851,188.747,15.075,32.0064
678.932,199.99,28.8089,27.9569
679.014,201.731,38.5498,16.5907
679.095,225.054,37.1976,41.0063
679.176,215.121,42.1371,16.8743
679.258,224.488,32.2658,35.7984
679.339,212.779,43.1606,26.2739
679.42,211.024,41.8841,23.6995
679.502,215.8,54.1717,33.1177
679.583,210.222,40.7675,16.3442
679.664,186.274,42.4428,0.0
679.746,233.719,47.131,27.5525
679.827,231.943,37.1464,21.6814
679.909,221.508,41.1702,29.8145
679.99,254.485,53.222,15.2781
680.071,236.294,38.3139,50.3353
680.153,238.555,47.0481,36.2122
680.234,248.621,60.4301,28.8012
680.315,233.994,45.7453,39.024
680.397,246.922,30.9037,41.8486
680.478,207.947,42.0789,32.6379
680.559,211.099,29.0245,43.4351
680.641,190.9,49.0881,13.6788
680.722,189.136,45.6672,35.3986
680.803,183.917,40.8275,41.6483
680.885,204.086,32.936,45.7062
680.966,176.963,49.0048,0.0
681.047,229.287,23.4823,54.5238
681.128,218.016,36.1256,46.8023
681.21,223.42,30.9847,28.7227
681.291,181.192,30.9046,18.9896
681.372,189.534,31.704,20.7783
681.454,194.025,36.5257,25.2688
681.535,176.542,36.3653,19.8009
681.616,198.453,27.2404,32.4274
681.698,175.279,33.3743,42.8408
681.779,154.152,32.6397,36.733
681.86,162.825,34.7995,34.2097
681.942,182.603,29.9849,37.8771
682.023,173.158,35.3108,33.3473
682.104,194.563,24.5409,36.1838
682.186,175.936,31.1102,29.5713
682.267,203.041,45.4699,19.8124
682.348,170.468,24.0209,24.9223
682.429,174.035,21.2862,9.64865
682.511,187.449,33.2472,13.2321
682.592,188.489,24.6696,44.3089
682.673,175.215,26.2134,20.3852
682.755,205.198,35.6468,26.066
682.836,168.923,27.1656,32.1162
682.917,170.379,30.0158,40.9445
682.998,192.99,20.2024,37.8872
683.08,187.268,37.5294,64.3871
683.161,144.429,31.144,46.9436
683.242,162.107,25.6769,47.4184
683.324,182.402,32.6705,7.36542
683.405,132.178,19.7033,24.862
683.486,174.671,37.7186,42.7792
683.567,150.096,20.9841,35.4071
683.649,173.898,24.63,33.2677
683.73,200.52,32.281,40.5026
683.811,161.242,21.6704,39.4534
683.892,168.653,32.5501,33.7574
683.974,191.962,38.5027,54.3359
684.055,164.149,16.7689,23.2456
684.136,173.539,42.7381,48.2006
684.217,166.632,34.994,32.2827
684.299,163.357,34.9428,15.9006
684.38,142.081,13.3979,7.45865
684.461,141.962,17.6292,14.4387
684.542,144.809,29.3589,29.8476
684.624,125.374,22.9822,0.0
684.705,151.502,20.7546,22.341
684.786,141.583,18.6046,18.4293
684.867,132.942,29.7625,22.0758
684.949,157.173,14.7381,45.2151
685.03,166.287,49.7384,48.5943
685.111,152.048,24.4651,15.2406
685.192,154.027,32.8675,42.3417
685.274,149.735,17.3969,27.6732
685.355,169.77,15.1153,56.7195
685.436,137.729,53.3498,0.102387
685.517,165.957,17.3578,46.3531
685.599,204.059,26.4331,116.131
685.68,140.864,26.2635,39.0096
685.761,115.704,23.633,30.2336
685.842,111.507,7.90581,32.0444
685.923,114.63,16.9419,16.0518
686.005,116.045,9.4698,26.4782
686.086,124.589,0.0,45.9455
686.167,129.619,11.3862,46.3329
686.248,109.998,28.9211,19.0666
686.33,110.922,7.23929,25.1786
686.411,145.609,19.8977,28.1897
686.492,105.411,20.2548,43.97
686.573,121.958,8.42723,23.3805
686.654,98.1159,15.1603,15.6491
686.736,119.521,9.54166,27.2238
686.817,146.078,34.5197,34.6665
686.898,138.67,37.047,28.6237
686.979,131.261,9.6088,20.1219
687.06,143.437,19.3324,25.4719
687.142,109.37,2.5566,26.0844
687.223,86.3068,3.33557,25.6853
687.304,73.1096,30.2955,26.1415
687.385,77.753,23.896,16.5854
687.466,47.2148,12.2147,9.80398
687.548,65.0511,6.39433,6.61416
687.629,64.5752,17.7086,26.6183
687.71,93.4078,8.57485,24.3213
687.791,81.3646,0.0,36.308
687.872,80.6698,11.2715,47.9011
687.953,61.6525,7.13702,29.9761
688.035,68.6552,15.1673,33.9751
688.116,53.5639,0.0,21.3414
688.197,72.3869,22.6312,28.6956
688.278,61.3988,4.59841,27.2648
688.359,61.1898,9.77091,32.7902
688.441,104.318,35.1388,40.6925
688.522,72.9792,8.91406,43.2143
688.603,81.9076,13.916,51.0504
688.684,58.6752,0.0,40.379
688.765,44.8756,16.026,38.8675
688.846,63.6893,18.9401,21.0902
688.928,66.2541,2.97611,42.7697
689.009,81.0289,7.33769,27.7802
689.09,56.8796,10.3425,24.9301
689.171,68.4398,0.0,13.0066
689.252,75.6023,5.10403,41.1952
689.333,44.3781,7.3075,3.14434
689.414,55.1469,11.3603,40.1275
689.496,62.9233,18.6399,24.6933
689.577,83.075,6.1622,35.0146
689.658,47.9083,3.61648,17.3242
689.739,57.8742,0.0,16.6404
689.82,55.379,16.684,53.7399
689.901,68.6517,8.02564,31.7871
689.982,75.2962,0.0,46.3505
690.064,66.1649,9.9921,6.36261
690.145,67.2178,14.3321,57.3868
690.226,67.1213,0.0,30.8028
690.307,75.7415,29.8811,35.327
690.388,77.0222,4.21618,47.5304
690.469,66.6362,0.0,36.8712
690.55,71.9368,18.8925,31.2492
690.632,90.0853,0.0,6.79929
690.713,90.6179,14.3721,32.4541
690.794,78.0495,0.0,18.7933
690.875,68.5183,0.0,25.3731
690.956,60.1991,20.3457,23.0614
691.037,52.4447,9.04416,18.0376
691.118,75.6754,23.6726,44.8182
691.199,92.3971,29.7005,45.9752
691.28,60.0863,4.04153,25.4062
691.362,68.0056,19.6623,49.1633
691.443,52.8709,22.0136,34.3017
691.524,65.6898,13.568,23.0907
691.605,72.9202,20.5021,40.1515
691.686,64.0636,10.2917,19.28
691.767,95.4487,0.0,46.8422
691.848,88.06,0.0,35.3575
691.929,75.0509,6.75173,32.7249
692.01,69.8009,17.6028,11.364
692.091,66.7355,0.0,21.9519
692.173,57.3344,29.8929,36.0346
692.254,85.9655,0.0,34.9014
692.335,84.7103,0.0,7.70481
692.416,75.2937,0.0,19.8605
692.497,82.9285,0.0,35.9604
692.578,120.172,2.53152,40.4363
692.659,83.9625,0.0,24.4333
692.74,106.372,18.7189,29.0935
692.821,109.839,18.4757,42.937
692.902,95.7707,6.37307,21.4959
692.983,80.9813,6.79261,25.5481
693.065,72.9116,10.1565,13.1093
693.146,75.9215,26.6743,26.2227
693.227,80.0207,8.36394,38.5139
693.308,53.1218,19.2194,29.6374
693.389,58.9178,9.19714,46.6292
693.47,75.5185,8.82725,49.0304
693.551,106.684,14.4091,36.232
693.632,81.952,0.152413,39.0799
693.713,118.944,15.4585,50.4039
693.794,90.5921,17.0289,17.9557
693.875,90.9024,7.44908,43.3881
693.956,71.9597,7.77595,35.095
694.037,87.3262,3.34522,26.1586
694.118,89.2604,5.45447,34.9195
694.199,87.9502,10.1062,6.30262
694.28,70.8695,6.38005,47.112
694.362,85.4835,0.0,18.0353
694.443,79.3424,13.212,31.282
694.524,71.8986,0.0,41.5876
694.605,79.5903,7.18197,18.9688
694.686,81.1842,12.3105,43.5003
694.767,76.4705,1.52128,23.768
694.848,87.167,23.5868,30.9146
694.929,72.1572,0.0,20.82
695.01,72.0182,9.22776,31.6037
695.091,109.358,15.6364,44.641
695.172,70.6244,6.65483,31.8483
695.253,83.316,0.0,23.7868
695.334,98.0588,1.30622,24.6032
695.415,71.3788,16.4854,22.7723
695.496,66.2821,0.0,49.8974
695.577,63.1201,0.0,37.4512
695.658,64.0795,8.22657,22.8457
695.739,82.4306,11.8071,36.2817
695.82,82.0148,11.8628,37.2312
695.901,92.1606,17.5903,44.1002
695.982,76.3133,0.0,40.2678
696.063,88.4624,4.82241,42.0404
696.144,85.3737,3.12626,18.4717
696.225,89.3253,0.0,42.0841
696.306,66.3104,5.84524,19.6153
696.387,50.4887,12.9921,5.15899
696.468,60.4756,12.6429,39.7219
696.549,82.574,14.9248,35.6059
696.63,70.0632,19.1891,33.1985
696.711,93.608,0.0,26.4329
696.792,89.8907,0.0,34.7306
696.873,58.6835,6.92338,27.0071
696.954,66.0586,16.8006,7.89471
697.035,83.1546,12.4496,23.3523
697.116,82.101,7.59326,32.9484
697.197,64.9284,15.9117,10.5874
697.278,84.4185,6.99531,22.7048
697.359,103.005,0.0,38.0145
697.44,101.13,7.72568,33.6823
697.521,75.8154,12.2863,14.1017
697.602,72.9438,5.60428,40.9943
697.683,86.9109,19.1719,48.9539
697.764,68.1585,0.0,16.5483
697.845,98.0368,0.0,26.2196
697.926,96.6225,0.172818,28.0821
698.007,78.9572,10.7467,13.9667
698.088,74.254,16.0949,27.5589
698.169,88.3015,23.1158,13.4806
698.25,91.9273,1.55476,59.7048
698.331,114.767,23.2787,39.9465
698.412,98.5252,0.0,37.0845
698.493,99.1423,10.3424,38.5208
698.574,89.7914,13.5216,23.4355
698.655,84.2091,12.1939,22.7685
698.736,108.15,23.4692,38.5177
698.817,85.2225,1.52273,26.2394
698.898,71.6148,0.88747,17.5469
698.979,75.8367,0.0,27.7763
699.06,105.274,10.5529,25.5381
699.141,76.0785,7.45832,35.3909
699.221,97.3679,8.0029,19.8163
699.302,66.5274,0.0,41.1315
699.383,75.9681,22.5048,15.3467
699.464,70.2889,9.86547,19.4979
699.545,78.8593,10.3779,34.3488
699.626,76.3906,0.0,38.1606
699.707,71.3073,16.7947,23.52
699.788,59.82,21.1779,28.6897
699.869,61.1404,19.253,25.368
699.95,88.4115,14.3856,17.6866
700.031,98.7399,16.5568,41.6683
700.112,101.253,11.069,45.0008
700.193,87.4297,16.0121,25.989
700.274,90.9386,14.18,44.2436
700.355,74.8853,27.3947,20.2713
700.436,89.6883,12.5449,41.0817
700.516,85.572,8.51887,56.6263
700.597,80.5122,8.92657,39.0054
700.678,120.588,0.0,17.6408
700.759,79.6564,20.9804,52.8952
700.84,76.0732,3.20163,29.9243
700.921,87.4824,0.0,57.1713
701.002,72.3125,1.73327,44.7321
701.083,99.7001,15.0784,47.8168
701.164,70.0222,20.7373,17.8658
701.245,68.419,0.955027,8.34364
701.326,107.662,0.0,32.8413
701.407,101.287,20.0722,21.278
701.487,90.8951,3.00122,45.2923
701.568,113.572,20.7368,17.4521
701.649,135.676,19.8079,46.656
701.73,153.803,22.3306,11.5346
701.811,241.962,35.0573,49.4498
701.892,282.425,52.8116,11.5425
701.973,252.94,53.7238,31.4821
702.054,251.262,42.3239,14.5121
702.135,198.826,53.2663,30.6167
702.215,129.254,0.997265,0.0
702.296,115.108,12.2639,29.9103
702.377,82.5735,24.9247,44.3435
702.458,82.4438,0.0,14.9956
702.539,103.406,21.1751,24.4888
702.62,60.7395,18.9694,29.0631
702.701,20.6392,0.0,0.0
702.782,0.0,6.86978,0.0
702.863,0.0,5.23391,11.6972
702.943,0.0,2.68508,2.56992
703.024,8.85734,7.39458,0.0
703.105,0.0,0.0,0.0
703.186,7.65587,0.0,0.0
703.267,0.0,0.0,0.0
703.348,89.3345,30.0356,21.0672
703.429,0.0,0.0,0.0
703.509,0.0,0.0,0.0
703.59,0.0,0.0,0.0
703.671,0.0,0.0,0.0
703.752,0.0,0.0,0.0
703.833,0.0,0.0,0.0
703.914,0.0,0.0,0.0
703.995,0.0,0.0,0.0
704.075,0.0,0.0,0.0
704.156,0.0,0.0,0.0
704.237,0.0,0.0,0.0
704.318,0.0,0.0,0.0
704.399,0.0,0.0,0.0
704.48,0.0,0.0,0.0
704.561,0.0,0.0,0.0
704.641,0.0,0.0,0.0
704.722,0.0,0.0,0.0
704.803,0.0,0.0,0.0
704.884,0.0,0.0,0.0
704.965,0.0,0.0,0.0
705.046,0.0,0.0,0.0
705.126,0.0,0.0,0.0
705.207,0.0,0.0,0.0
705.288,0.0,0.0,0.0
705.369,0.0,0.0,0.0
705.45,0.0,0.0,0.0
705.531,0.0,0.0,0.0
705.611,0.0,0.0,0.0
705.692,0.0,0.0,0.0
705.773,0.0,0.0,0.0
705.854,0.0,0.0,0.0
705.935,0.0,0.0,0.0
706.015,0.0,0.0,0.0
706.096,0.0,0.0,0.0
706.177,0.0,0.0,0.0
706.258,0.0,0.0,0.0
706.339,0.0,0.0,0.0
706.419,0.0,0.0,0.0
706.5,0.0,0.0,0.0
706.581,0.0,0.0,0.0
706.662,0.0,0.0,0.0
706.743,0.0,0.0,0.0
706.823,0.0,0.0,0.0
706.904,0.0,0.0,0.0
706.985,0.0,0.0,0.0
707.066,0.0,0.0,0.0
707.147,0.0,0.0,0.0
707.227,0.0,0.0,0.0
707.308,0.0,0.0,0.0
707.389,0.0,0.0,0.0
707.47,0.0,0.0,0.0
707.551,0.0,0.0,0.0
707.631,0.0,0.0,0.0
707.712,0.0,0.0,0.0
707.793,0.0,0.0,0.0
707.874,0.0,0.0,0.0
707.954,0.0,0.0,0.0
708.035,0.0,0.0,0.0
708.116,0.0,0.0,0.0
708.197,0.0,0.0,0.0
708.277,0.0,0.0,0.0
708.358,0.0,0.0,0.0
708.439,0.0,0.0,0.0
708.52,0.0,0.0,0.0
708.601,0.0,0.0,0.0
708.681,0.0,0.0,0.0
708.762,0.0,0.0,0.0
708.843,0.0,0.0,0.0
708.924,0.0,0.0,0.0
709.004,0.0,0.0,0.0
709.085,0.0,0.0,0.0
709.166,0.0,0.0,0.0
709.247,0.0,0.0,0.0
709.327,0.0,0.0,0.0
709.408,0.0,0.0,0.0
709.489,0.0,0.0,0.0
709.569,0.0,0.0,0.0
709.65,0.0,0.0,0.0
709.731,0.0,0.0,0.0
709.812,0.0,0.0,0.0
709.892,0.0,0.0,0.0
709.973,0.0,0.0,0.0
710.054,0.0,0.0,0.0
710.135,0.0,0.0,0.0
710.215,0.0,0.0,0.0
710.296,0.0,0.0,0.0
710.377,0.0,0.0,0.0
710.457,0.0,0.0,0.0
710.538,0.0,0.0,0.0
710.619,0.0,0.0,0.0
710.7,0.0,0.0,0.0
710.78,0.0,0.0,0.0
710.861,0.0,0.0,0.0
710.942,0.0,0.0,0.0
711.022,0.0,0.0,0.0
711.103,0.0,0.0,0.0
711.184,0.0,0.0,0.0
711.265,0.0,0.0,0.0
711.345,0.0,0.0,0.0
711.426,0.0,0.0,0.0
711.507,0.0,0.0,0.0
711.587,0.0,0.0,0.0
711.668,0.0,0.0,0.0
711.749,0.0,0.0,0.0
711.829,0.0,0.0,0.0
711.91,0.0,0.0,0.0
711.991,0.0,0.0,0.0
712.072,0.0,0.0,0.0
712.152,0.0,0.0,0.0
712.233,0.0,0.0,0.0
712.314,0.0,0.0,0.0
712.394,0.0,0.0,0.0
712.475,0.0,0.0,0.0
712.556,0.0,0.0,0.0
712.636,0.0,0.0,0.0
712.717,0.0,0.0,0.0
712.798,0.0,0.0,0.0
712.878,0.0,0.0,0.0
712.959,0.0,0.0,0.0
